date,PortfolioValue,Capital,Shares
2026-03-05 03:00:00,102397.9140625,102397.9140625,0.0
2026-03-05 03:15:00,102397.9140625,102397.9140625,0.0
2026-03-05 03:30:00,102397.9140625,102397.9140625,0.0
2026-03-05 03:45:00,102397.9140625,102397.9140625,0.0
2026-03-05 04:00:00,102397.9140625,102397.9140625,0.0
2026-03-05 04:15:00,102397.9140625,102397.9140625,0.0
2026-03-05 04:30:00,102397.9140625,102397.9140625,0.0
2026-03-05 04:45:00,102397.9140625,102397.9140625,0.0
2026-03-05 05:00:00,102397.9140625,102397.9140625,0.0
2026-03-05 05:15:00,102397.9140625,102397.9140625,0.0
2026-03-05 05:30:00,102397.9140625,102397.9140625,0.0
2026-03-05 05:45:00,102397.9140625,102397.9140625,0.0
2026-03-05 06:00:00,102397.9140625,102397.9140625,0.0
2026-03-05 06:15:00,102397.9140625,102397.9140625,0.0
2026-03-05 06:30:00,102397.9140625,102397.9140625,0.0
2026-03-05 06:45:00,102397.9140625,102397.9140625,0.0
2026-03-05 07:00:00,102397.9140625,102397.9140625,0.0
2026-03-05 07:15:00,102397.9140625,102397.9140625,0.0
2026-03-05 07:30:00,102397.9140625,102397.9140625,0.0
2026-03-05 07:45:00,102397.9140625,102397.9140625,0.0
2026-03-05 08:00:00,102397.9140625,102397.9140625,0.0
2026-03-05 08:15:00,102397.9140625,102397.9140625,0.0
2026-03-05 08:30:00,102397.9140625,102397.9140625,0.0
2026-03-05 08:45:00,102397.9140625,102397.9140625,0.0
2026-03-05 09:00:00,102397.9140625,102397.9140625,0.0
2026-03-05 09:15:00,102397.9140625,102397.9140625,0.0
2026-03-05 09:30:00,102397.9140625,102397.9140625,0.0
2026-03-05 09:45:00,102397.9140625,102397.9140625,0.0
2026-03-05 10:00:00,102397.9140625,102397.9140625,0.0
2026-03-05 10:15:00,102379.21875,83688.703125,0.2551099956035614
2026-03-05 10:30:00,102397.578125,83688.703125,0.2551099956035614
2026-03-05 10:45:00,102411.2421875,83688.703125,0.2551099956035614
2026-03-05 11:00:00,102348.6328125,102348.6328125,0.0
2026-03-05 11:15:00,102348.6328125,102348.6328125,0.0
2026-03-05 11:30:00,102348.6328125,102348.6328125,0.0
2026-03-05 11:45:00,102348.6328125,102348.6328125,0.0
2026-03-05 12:00:00,102348.6328125,102348.6328125,0.0
2026-03-05 12:15:00,102348.6328125,102348.6328125,0.0
2026-03-05 12:30:00,102348.6328125,102348.6328125,0.0
2026-03-05 12:45:00,102348.6328125,102348.6328125,0.0
2026-03-05 13:00:00,102348.6328125,102348.6328125,0.0
2026-03-05 13:15:00,102348.6328125,102348.6328125,0.0
2026-03-05 13:30:00,102348.6328125,102348.6328125,0.0
2026-03-05 13:45:00,102348.6328125,102348.6328125,0.0
2026-03-05 14:00:00,102348.6328125,102348.6328125,0.0
2026-03-05 14:15:00,102348.6328125,102348.6328125,0.0
2026-03-05 14:30:00,102348.6328125,102348.6328125,0.0
2026-03-05 14:45:00,102348.6328125,102348.6328125,0.0
2026-03-05 15:00:00,102323.3046875,76991.796875,0.3533700108528137
2026-03-05 15:15:00,102178.625,76991.796875,0.3533700108528137
2026-03-05 15:30:00,102235.9609375,76991.796875,0.3533700108528137
2026-03-05 15:45:00,102251.0390625,76991.796875,0.3533700108528137
2026-03-05 16:00:00,102106.1875,76991.796875,0.3533700108528137
2026-03-05 16:15:00,102110.8046875,76991.796875,0.3533700108528137
2026-03-05 16:30:00,102213.171875,76991.796875,0.3533700108528137
2026-03-05 16:45:00,102193.78125,76991.796875,0.3533700108528137
2026-03-05 17:00:00,102131.03125,76991.796875,0.3533700108528137
2026-03-05 17:15:00,102104.28125,76991.796875,0.3533700108528137
2026-03-05 17:30:00,102047.390625,76991.796875,0.3533700108528137
2026-03-05 17:45:00,102023.5703125,76991.796875,0.3533700108528137
2026-03-05 18:00:00,102087.4609375,76991.796875,0.3533700108528137
2026-03-05 18:15:00,102029.15625,76991.796875,0.3533700108528137
2026-03-05 18:30:00,102039.671875,102039.671875,0.0
2026-03-05 18:45:00,102039.671875,102039.671875,0.0
2026-03-05 19:00:00,102039.671875,102039.671875,0.0
2026-03-05 19:15:00,102039.671875,102039.671875,0.0
2026-03-05 19:30:00,102039.671875,102039.671875,0.0
2026-03-05 19:45:00,102039.671875,102039.671875,0.0
2026-03-05 20:00:00,102039.671875,102039.671875,0.0
2026-03-05 20:15:00,102039.671875,102039.671875,0.0
2026-03-05 20:30:00,102039.671875,102039.671875,0.0
2026-03-05 20:45:00,102039.671875,102039.671875,0.0
2026-03-05 21:00:00,102039.671875,102039.671875,0.0
2026-03-05 21:15:00,102039.671875,102039.671875,0.0
2026-03-05 21:30:00,102039.671875,102039.671875,0.0
2026-03-05 21:45:00,102039.671875,102039.671875,0.0
2026-03-05 22:00:00,102039.671875,102039.671875,0.0
2026-03-05 22:15:00,102039.671875,102039.671875,0.0
2026-03-05 22:30:00,102039.671875,102039.671875,0.0
2026-03-05 22:45:00,102039.671875,102039.671875,0.0
2026-03-05 23:00:00,102039.671875,102039.671875,0.0
2026-03-05 23:15:00,102039.671875,102039.671875,0.0
2026-03-05 23:30:00,102039.671875,102039.671875,0.0
2026-03-05 23:45:00,102039.671875,102039.671875,0.0
2026-03-06 00:00:00,102039.671875,102039.671875,0.0
2026-03-06 00:15:00,102039.671875,102039.671875,0.0
2026-03-06 00:30:00,102039.671875,102039.671875,0.0
2026-03-06 00:45:00,102039.671875,102039.671875,0.0
2026-03-06 01:00:00,102039.671875,102039.671875,0.0
2026-03-06 01:15:00,102039.671875,102039.671875,0.0
2026-03-06 01:30:00,102039.671875,102039.671875,0.0
2026-03-06 01:45:00,102039.671875,102039.671875,0.0
2026-03-06 02:00:00,102039.671875,102039.671875,0.0
2026-03-06 02:15:00,102039.671875,102039.671875,0.0
2026-03-06 02:30:00,102039.671875,102039.671875,0.0
2026-03-06 02:45:00,102039.671875,102039.671875,0.0
2026-03-06 03:00:00,102039.671875,102039.671875,0.0
2026-03-06 03:15:00,102039.671875,102039.671875,0.0
2026-03-06 03:30:00,102039.671875,102039.671875,0.0
2026-03-06 03:45:00,102039.671875,102039.671875,0.0
2026-03-06 04:00:00,102039.671875,102039.671875,0.0
2026-03-06 04:15:00,102039.671875,102039.671875,0.0
2026-03-06 04:30:00,102025.078125,87429.5078125,0.20712000131607056
2026-03-06 04:45:00,102051.1328125,87429.5078125,0.20712000131607056
2026-03-06 05:00:00,102020.625,87429.5078125,0.20712000131607056
2026-03-06 05:15:00,102001.9609375,87429.5078125,0.20712000131607056
2026-03-06 05:30:00,101953.5546875,101953.5546875,0.0
2026-03-06 05:45:00,101953.5546875,101953.5546875,0.0
2026-03-06 06:00:00,101953.5546875,101953.5546875,0.0
2026-03-06 06:15:00,101953.5546875,101953.5546875,0.0
2026-03-06 06:30:00,101953.5546875,101953.5546875,0.0
2026-03-06 06:45:00,101953.5546875,101953.5546875,0.0
2026-03-06 07:00:00,101953.5546875,101953.5546875,0.0
2026-03-06 07:15:00,101953.5546875,101953.5546875,0.0
2026-03-06 07:30:00,101953.5546875,101953.5546875,0.0
2026-03-06 07:45:00,101953.5546875,101953.5546875,0.0
2026-03-06 08:00:00,101953.5546875,101953.5546875,0.0
2026-03-06 08:15:00,101953.5546875,101953.5546875,0.0
2026-03-06 08:30:00,101953.5546875,101953.5546875,0.0
2026-03-06 08:45:00,101953.5546875,101953.5546875,0.0
2026-03-06 09:00:00,101953.5546875,101953.5546875,0.0
2026-03-06 09:15:00,101953.5546875,101953.5546875,0.0
2026-03-06 09:30:00,101953.5546875,101953.5546875,0.0
2026-03-06 09:45:00,101953.5546875,101953.5546875,0.0
2026-03-06 10:00:00,101953.5546875,101953.5546875,0.0
2026-03-06 10:15:00,101953.5546875,101953.5546875,0.0
2026-03-06 10:30:00,101953.5546875,101953.5546875,0.0
2026-03-06 10:45:00,101953.5546875,101953.5546875,0.0
2026-03-06 11:00:00,101953.5546875,101953.5546875,0.0
2026-03-06 11:15:00,101953.5546875,101953.5546875,0.0
2026-03-06 11:30:00,101953.5546875,101953.5546875,0.0
2026-03-06 11:45:00,101953.5546875,101953.5546875,0.0
2026-03-06 12:00:00,101953.5546875,101953.5546875,0.0
2026-03-06 12:15:00,101953.5546875,101953.5546875,0.0
2026-03-06 12:30:00,101953.5546875,101953.5546875,0.0
2026-03-06 12:45:00,101953.5546875,101953.5546875,0.0
2026-03-06 13:00:00,101953.5546875,101953.5546875,0.0
2026-03-06 13:15:00,101953.5546875,101953.5546875,0.0
2026-03-06 13:30:00,101953.5546875,101953.5546875,0.0
2026-03-06 13:45:00,101941.7109375,90095.890625,0.17079000174999237
2026-03-06 14:00:00,101836.4296875,90095.890625,0.17079000174999237
2026-03-06 14:15:00,101892.328125,90095.890625,0.17079000174999237
2026-03-06 14:30:00,101822.6328125,90095.890625,0.17079000174999237
2026-03-06 14:45:00,101767.90625,90095.890625,0.17079000174999237
2026-03-06 15:00:00,101801.703125,90095.890625,0.17079000174999237
2026-03-06 15:15:00,101857.0703125,90095.890625,0.17079000174999237
2026-03-06 15:30:00,101830.515625,90095.890625,0.17079000174999237
2026-03-06 15:45:00,101802.359375,90095.890625,0.17079000174999237
2026-03-06 16:00:00,101776.6796875,90095.890625,0.17079000174999237
2026-03-06 16:15:00,101800.890625,90095.890625,0.17079000174999237
2026-03-06 16:30:00,101812.0234375,90095.890625,0.17079000174999237
2026-03-06 16:45:00,101789.9140625,90095.890625,0.17079000174999237
2026-03-06 17:00:00,101797.2421875,90095.890625,0.17079000174999237
2026-03-06 17:15:00,101753.9375,90095.890625,0.17079000174999237
2026-03-06 17:30:00,101637.125,77744.8828125,0.3524799942970276
2026-03-06 17:45:00,101709.234375,77744.8828125,0.3524799942970276
2026-03-06 18:00:00,101839.359375,77744.8828125,0.3524799942970276
2026-03-06 18:15:00,101821.6484375,77744.8828125,0.3524799942970276
2026-03-06 18:30:00,101862.53125,77744.8828125,0.3524799942970276
2026-03-06 18:45:00,101780.7109375,77744.8828125,0.3524799942970276
2026-03-06 19:00:00,101853.015625,77744.8828125,0.3524799942970276
2026-03-06 19:15:00,101777.4140625,77744.8828125,0.3524799942970276
2026-03-06 19:30:00,101794.7578125,77744.8828125,0.3524799942970276
2026-03-06 19:45:00,101752.0859375,77744.8828125,0.3524799942970276
2026-03-06 20:00:00,101714.1640625,77744.8828125,0.3524799942970276
2026-03-06 20:15:00,101648.390625,77744.8828125,0.3524799942970276
2026-03-06 20:30:00,101711.828125,77744.8828125,0.3524799942970276
2026-03-06 20:45:00,101764.7890625,77744.8828125,0.3524799942970276
2026-03-06 21:00:00,101739.75,101739.75,0.0
2026-03-06 21:15:00,101739.75,101739.75,0.0
2026-03-06 21:30:00,101739.75,101739.75,0.0
2026-03-06 21:45:00,101739.75,101739.75,0.0
2026-03-06 22:00:00,101739.75,101739.75,0.0
2026-03-06 22:15:00,101739.75,101739.75,0.0
2026-03-06 22:30:00,101739.75,101739.75,0.0
2026-03-06 22:45:00,101739.75,101739.75,0.0
2026-03-06 23:00:00,101739.75,101739.75,0.0
2026-03-06 23:15:00,101739.75,101739.75,0.0
2026-03-06 23:30:00,101739.75,101739.75,0.0
2026-03-06 23:45:00,101739.75,101739.75,0.0
2026-03-07 00:00:00,101739.75,101739.75,0.0
2026-03-07 00:15:00,101739.75,101739.75,0.0
2026-03-07 00:30:00,101739.75,101739.75,0.0
2026-03-07 00:45:00,101739.75,101739.75,0.0
2026-03-07 01:00:00,101739.75,101739.75,0.0
2026-03-07 01:15:00,101739.75,101739.75,0.0
2026-03-07 01:30:00,101739.75,101739.75,0.0
2026-03-07 01:45:00,101739.75,101739.75,0.0
2026-03-07 02:00:00,101739.75,101739.75,0.0
2026-03-07 02:15:00,101739.75,101739.75,0.0
2026-03-07 02:30:00,101739.75,101739.75,0.0
2026-03-07 02:45:00,101739.75,101739.75,0.0
2026-03-07 03:00:00,101739.75,101739.75,0.0
2026-03-07 03:15:00,101739.75,101739.75,0.0
2026-03-07 03:30:00,101739.75,101739.75,0.0
2026-03-07 03:45:00,101739.75,101739.75,0.0
2026-03-07 04:00:00,101739.75,101739.75,0.0
2026-03-07 04:15:00,101739.75,101739.75,0.0
2026-03-07 04:30:00,101739.75,101739.75,0.0
2026-03-07 04:45:00,101739.75,101739.75,0.0
2026-03-07 05:00:00,101739.75,101739.75,0.0
2026-03-07 05:15:00,101739.75,101739.75,0.0
2026-03-07 05:30:00,101739.75,101739.75,0.0
2026-03-07 05:45:00,101739.75,101739.75,0.0
2026-03-07 06:00:00,101739.75,101739.75,0.0
2026-03-07 06:15:00,101739.75,101739.75,0.0
2026-03-07 06:30:00,101739.75,101739.75,0.0
2026-03-07 06:45:00,101739.75,101739.75,0.0
2026-03-07 07:00:00,101739.75,101739.75,0.0
2026-03-07 07:15:00,101739.75,101739.75,0.0
2026-03-07 07:30:00,101739.75,101739.75,0.0
2026-03-07 07:45:00,101739.75,101739.75,0.0
2026-03-07 08:00:00,101739.75,101739.75,0.0
2026-03-07 08:15:00,101739.75,101739.75,0.0
2026-03-07 08:30:00,101739.75,101739.75,0.0
2026-03-07 08:45:00,101739.75,101739.75,0.0
2026-03-07 09:00:00,101739.75,101739.75,0.0
2026-03-07 09:15:00,101739.75,101739.75,0.0
2026-03-07 09:30:00,101739.75,101739.75,0.0
2026-03-07 09:45:00,101739.75,101739.75,0.0
2026-03-07 10:00:00,101739.75,101739.75,0.0
2026-03-07 10:15:00,101739.75,101739.75,0.0
2026-03-07 10:30:00,101739.75,101739.75,0.0
2026-03-07 10:45:00,101739.75,101739.75,0.0
2026-03-07 11:00:00,101739.75,101739.75,0.0
2026-03-07 11:15:00,101739.75,101739.75,0.0
2026-03-07 11:30:00,101739.75,101739.75,0.0
2026-03-07 11:45:00,101739.75,101739.75,0.0
2026-03-07 12:00:00,101739.75,101739.75,0.0
2026-03-07 12:15:00,101739.75,101739.75,0.0
2026-03-07 12:30:00,101739.75,101739.75,0.0
2026-03-07 12:45:00,101739.75,101739.75,0.0
2026-03-07 13:00:00,101739.75,101739.75,0.0
2026-03-07 13:15:00,101739.75,101739.75,0.0
2026-03-07 13:30:00,101739.75,101739.75,0.0
2026-03-07 13:45:00,101739.75,101739.75,0.0
2026-03-07 14:00:00,101739.75,101739.75,0.0
2026-03-07 14:15:00,101739.75,101739.75,0.0
2026-03-07 14:30:00,101739.75,101739.75,0.0
2026-03-07 14:45:00,101739.75,101739.75,0.0
2026-03-07 15:00:00,101739.75,101739.75,0.0
2026-03-07 15:15:00,101739.75,101739.75,0.0
2026-03-07 15:30:00,101739.75,101739.75,0.0
2026-03-07 15:45:00,101739.75,101739.75,0.0
2026-03-07 16:00:00,101739.75,101739.75,0.0
2026-03-07 16:15:00,101739.75,101739.75,0.0
